2025-04-23 18:52:35,416 INFO    StreamThr :52 [internal.py:wandb_internal():85] W&B internal server running at pid: 52, started at: 2025-04-23 18:52:35.407639
2025-04-23 18:52:36,566 INFO    SenderThread:52 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2025-04-23 18:52:36,567 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: check_version
2025-04-23 18:52:36,689 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: run_start
2025-04-23 18:52:36,712 DEBUG   HandlerThread:52 [system_info.py:__init__():26] System info init
2025-04-23 18:52:36,712 DEBUG   HandlerThread:52 [system_info.py:__init__():41] System info init done
2025-04-23 18:52:36,712 INFO    HandlerThread:52 [system_monitor.py:start():194] Starting system monitor
2025-04-23 18:52:36,712 INFO    SystemMonitor:52 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-23 18:52:36,713 INFO    SystemMonitor:52 [interfaces.py:start():188] Started cpu monitoring
2025-04-23 18:52:36,715 INFO    SystemMonitor:52 [interfaces.py:start():188] Started disk monitoring
2025-04-23 18:52:36,717 INFO    SystemMonitor:52 [interfaces.py:start():188] Started gpu monitoring
2025-04-23 18:52:36,718 INFO    SystemMonitor:52 [interfaces.py:start():188] Started memory monitoring
2025-04-23 18:52:36,720 INFO    SystemMonitor:52 [interfaces.py:start():188] Started network monitoring
2025-04-23 18:52:37,509 INFO    Thread-12 :52 [dir_watcher.py:_on_file_created():271] file/dir created: /mydata/deepcloud/yves/SolverEmulation/A_RadiativeFlux/wandb/run-20250423_185235-gnn_32_l6/files/wandb-summary.json
2025-04-23 18:52:37,577 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: python_packages
2025-04-23 18:52:37,577 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: python_packages
2025-04-23 18:52:37,580 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:52:37,656 DEBUG   SenderThread:52 [sender.py:send():378] send: telemetry
2025-04-23 18:52:37,657 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:52:37,845 DEBUG   SenderThread:52 [sender.py:send():378] send: telemetry
2025-04-23 18:52:38,510 INFO    Thread-12 :52 [dir_watcher.py:_on_file_created():271] file/dir created: /mydata/deepcloud/yves/SolverEmulation/A_RadiativeFlux/wandb/run-20250423_185235-gnn_32_l6/files/output.log
2025-04-23 18:52:38,511 INFO    Thread-12 :52 [dir_watcher.py:_on_file_created():271] file/dir created: /mydata/deepcloud/yves/SolverEmulation/A_RadiativeFlux/wandb/run-20250423_185235-gnn_32_l6/files/requirements.txt
2025-04-23 18:52:40,521 INFO    Thread-12 :52 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mydata/deepcloud/yves/SolverEmulation/A_RadiativeFlux/wandb/run-20250423_185235-gnn_32_l6/files/output.log
2025-04-23 18:52:40,879 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:52:45,880 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:52:50,883 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:52:52,578 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:52:52,579 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:52:56,745 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:53:01,747 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:53:06,753 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:53:07,578 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:53:07,579 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:53:07,604 INFO    Thread-12 :52 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mydata/deepcloud/yves/SolverEmulation/A_RadiativeFlux/wandb/run-20250423_185235-gnn_32_l6/files/config.yaml
2025-04-23 18:53:12,735 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:53:17,769 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:53:22,578 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:53:22,580 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:53:23,733 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:53:28,737 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:53:33,739 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:53:36,722 DEBUG   SystemMonitor:52 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-04-23 18:53:36,724 DEBUG   SenderThread:52 [sender.py:send():378] send: stats
2025-04-23 18:53:37,584 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:53:37,589 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:53:38,843 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:53:43,842 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:53:48,873 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:53:52,579 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:53:52,580 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:53:54,786 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:53:59,787 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:54:04,788 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:54:06,728 DEBUG   SenderThread:52 [sender.py:send():378] send: stats
2025-04-23 18:54:07,580 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:54:07,581 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:54:09,823 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:54:14,868 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:54:19,870 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:54:22,579 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:54:22,580 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:54:25,788 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:54:30,789 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:54:35,790 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:54:36,729 DEBUG   SenderThread:52 [sender.py:send():378] send: stats
2025-04-23 18:54:37,579 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:54:37,580 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:54:41,739 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:54:46,744 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:54:51,747 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:54:52,579 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:54:52,580 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:54:56,806 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:55:01,807 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:55:06,731 DEBUG   SenderThread:52 [sender.py:send():378] send: stats
2025-04-23 18:55:07,580 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:55:07,580 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:55:07,727 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:55:12,728 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:55:17,729 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:55:22,580 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:55:22,581 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:55:23,728 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:55:28,729 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:55:33,730 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:55:36,734 DEBUG   SenderThread:52 [sender.py:send():378] send: stats
2025-04-23 18:55:37,584 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:55:37,584 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:55:38,770 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:55:43,771 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:55:48,776 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:55:52,583 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:55:52,584 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:55:54,766 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:55:59,768 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:56:04,771 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:56:06,735 DEBUG   SenderThread:52 [sender.py:send():378] send: stats
2025-04-23 18:56:07,584 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 18:56:07,642 DEBUG   SenderThread:52 [sender.py:send_request():405] send_request: stop_status
2025-04-23 18:56:09,817 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 18:56:14,821 DEBUG   HandlerThread:52 [handler.py:handle_request():158] handle_request: status_report
