
2025-04-12 14:21:34,014 No scheduler. Using constant LR = args.learning_rate
batch 100, time:0.539, lr: 0.000500, loss: 474.6038, mean_absolute_error: 10.9490
batch 200, time:0.492, lr: 0.000500, loss: 384.9746, mean_absolute_error: 9.6358
batch 300, time:0.488, lr: 0.000500, loss: 412.0248, mean_absolute_error: 10.8053
batch 400, time:0.479, lr: 0.000500, loss: 408.4456, mean_absolute_error: 9.2101
batch 500, time:0.497, lr: 0.000500, loss: 300.6194, mean_absolute_error: 7.9931
batch 600, time:0.487, lr: 0.000500, loss: 267.3959, mean_absolute_error: 7.7624
batch 700, time:0.425, lr: 0.000500, loss: 288.8874, mean_absolute_error: 8.3092
batch 800, time:0.485, lr: 0.000500, loss: 240.4009, mean_absolute_error: 7.6671
batch 900, time:0.484, lr: 0.000500, loss: 296.1259, mean_absolute_error: 8.2402
batch 1000, time:0.497, lr: 0.000500, loss: 257.6156, mean_absolute_error: 7.1370
batch 1100, time:0.476, lr: 0.000500, loss: 230.5041, mean_absolute_error: 7.2012
batch 1200, time:0.491, lr: 0.000500, loss: 230.5897, mean_absolute_error: 7.3894
batch 1300, time:0.434, lr: 0.000500, loss: 240.3500, mean_absolute_error: 7.1234
batch 1400, time:0.498, lr: 0.000500, loss: 173.9465, mean_absolute_error: 6.3709
batch 1500, time:0.488, lr: 0.000500, loss: 208.9133, mean_absolute_error: 6.7451
batch 1600, time:0.492, lr: 0.000500, loss: 197.1123, mean_absolute_error: 6.8051
batch 1700, time:0.507, lr: 0.000500, loss: 205.9238, mean_absolute_error: 6.6281
batch 1800, time:0.506, lr: 0.000500, loss: 239.0774, mean_absolute_error: 6.4575
batch 1900, time:0.486, lr: 0.000500, loss: 219.2521, mean_absolute_error: 6.9274
batch 2000, time:0.485, lr: 0.000500, loss: 229.2363, mean_absolute_error: 6.9337
batch 2100, time:0.450, lr: 0.000500, loss: 204.4825, mean_absolute_error: 7.0943
batch 2200, time:0.509, lr: 0.000500, loss: 258.5136, mean_absolute_error: 7.5221
batch 2300, time:0.452, lr: 0.000500, loss: 194.9206, mean_absolute_error: 6.6489
batch 2400, time:0.491, lr: 0.000500, loss: 189.2274, mean_absolute_error: 6.5214
batch 2500, time:0.472, lr: 0.000500, loss: 179.6331, mean_absolute_error: 6.2140
batch 2600, time:0.476, lr: 0.000500, loss: 147.5118, mean_absolute_error: 5.7707
batch 2700, time:0.491, lr: 0.000500, loss: 149.8816, mean_absolute_error: 5.9797
batch 2800, time:0.488, lr: 0.000500, loss: 143.1521, mean_absolute_error: 5.6014
001/30:  time: 3188.675 lr: 0.000500 loss: 338.6566  mean_absolute_error: 7.8771,  val_loss: 297.1019,  val_mean_absolute_error: 8.1116
batch 100, time:0.290, lr: 0.000500, loss: 146.9391, mean_absolute_error: 5.6414
batch 200, time:0.294, lr: 0.000500, loss: 180.0817, mean_absolute_error: 5.9889
batch 300, time:0.275, lr: 0.000500, loss: 167.0600, mean_absolute_error: 5.7345
batch 400, time:0.281, lr: 0.000500, loss: 161.6510, mean_absolute_error: 6.6025
batch 500, time:0.269, lr: 0.000500, loss: 155.8109, mean_absolute_error: 5.8078
batch 600, time:0.290, lr: 0.000500, loss: 126.9031, mean_absolute_error: 5.1709
batch 700, time:0.289, lr: 0.000500, loss: 157.9905, mean_absolute_error: 5.7822
batch 800, time:0.285, lr: 0.000500, loss: 145.1586, mean_absolute_error: 5.3292
batch 900, time:0.288, lr: 0.000500, loss: 137.8217, mean_absolute_error: 5.5188
batch 1000, time:0.285, lr: 0.000500, loss: 143.5191, mean_absolute_error: 5.4244
batch 1100, time:0.271, lr: 0.000500, loss: 142.2858, mean_absolute_error: 5.5827
batch 1200, time:0.272, lr: 0.000500, loss: 122.7981, mean_absolute_error: 5.3805
batch 1300, time:0.292, lr: 0.000500, loss: 152.3963, mean_absolute_error: 5.6367
batch 1400, time:0.290, lr: 0.000500, loss: 192.0642, mean_absolute_error: 6.3707
batch 1500, time:0.263, lr: 0.000500, loss: 112.9219, mean_absolute_error: 5.2352
batch 1600, time:0.271, lr: 0.000500, loss: 148.4226, mean_absolute_error: 5.7229
batch 1700, time:0.283, lr: 0.000500, loss: 140.4003, mean_absolute_error: 5.3903
batch 1800, time:0.265, lr: 0.000500, loss: 157.7497, mean_absolute_error: 5.9719
batch 1900, time:0.280, lr: 0.000500, loss: 133.5956, mean_absolute_error: 5.4827
batch 2000, time:0.263, lr: 0.000500, loss: 118.3792, mean_absolute_error: 4.9962
batch 2100, time:0.283, lr: 0.000500, loss: 123.0564, mean_absolute_error: 5.2825
batch 2200, time:0.289, lr: 0.000500, loss: 115.4673, mean_absolute_error: 4.8958
batch 2300, time:0.288, lr: 0.000500, loss: 147.1105, mean_absolute_error: 5.8342
batch 2400, time:0.282, lr: 0.000500, loss: 123.8509, mean_absolute_error: 5.0631
batch 2500, time:0.280, lr: 0.000500, loss: 222.5377, mean_absolute_error: 6.3469
batch 2600, time:0.288, lr: 0.000500, loss: 107.0490, mean_absolute_error: 4.6662
batch 2700, time:0.281, lr: 0.000500, loss: 105.3112, mean_absolute_error: 4.8106
batch 2800, time:0.282, lr: 0.000500, loss: 121.8019, mean_absolute_error: 5.0854
002/30:  time: 1815.823 lr: 0.000500 loss: 139.2852  mean_absolute_error: 5.4299,  val_loss: 125.1538,  val_mean_absolute_error: 5.1238
batch 100, time:0.277, lr: 0.000500, loss: 110.6501, mean_absolute_error: 4.7236
batch 200, time:0.286, lr: 0.000500, loss: 109.6038, mean_absolute_error: 4.9149
batch 300, time:0.282, lr: 0.000500, loss: 110.8335, mean_absolute_error: 4.6690
batch 400, time:0.278, lr: 0.000500, loss: 109.8780, mean_absolute_error: 4.8670
batch 500, time:0.273, lr: 0.000500, loss: 152.1648, mean_absolute_error: 5.6551
batch 600, time:0.289, lr: 0.000500, loss: 93.2716, mean_absolute_error: 4.3981
batch 700, time:0.304, lr: 0.000500, loss: 110.9222, mean_absolute_error: 4.6991
batch 800, time:0.288, lr: 0.000500, loss: 88.7438, mean_absolute_error: 4.3615
batch 900, time:0.279, lr: 0.000500, loss: 96.6335, mean_absolute_error: 4.7029
batch 1000, time:0.278, lr: 0.000500, loss: 108.0084, mean_absolute_error: 4.5913
batch 1100, time:0.285, lr: 0.000500, loss: 113.9934, mean_absolute_error: 4.6853
batch 1200, time:0.277, lr: 0.000500, loss: 125.5301, mean_absolute_error: 4.6721
batch 1300, time:0.279, lr: 0.000500, loss: 108.4769, mean_absolute_error: 4.7930
batch 1400, time:0.280, lr: 0.000500, loss: 123.3743, mean_absolute_error: 4.8605
batch 1500, time:0.278, lr: 0.000500, loss: 106.9989, mean_absolute_error: 4.6853
batch 1600, time:0.289, lr: 0.000500, loss: 109.2832, mean_absolute_error: 4.6043
batch 1700, time:0.276, lr: 0.000500, loss: 99.6690, mean_absolute_error: 4.5874
batch 1800, time:0.284, lr: 0.000500, loss: 113.1347, mean_absolute_error: 4.7115
batch 1900, time:0.246, lr: 0.000500, loss: 132.6296, mean_absolute_error: 5.3124
batch 2000, time:0.279, lr: 0.000500, loss: 92.6102, mean_absolute_error: 4.3603
batch 2100, time:0.281, lr: 0.000500, loss: 105.5949, mean_absolute_error: 4.5402
batch 2200, time:0.274, lr: 0.000500, loss: 92.8567, mean_absolute_error: 4.4578
batch 2300, time:0.284, lr: 0.000500, loss: 109.0193, mean_absolute_error: 4.9123
batch 2400, time:0.291, lr: 0.000500, loss: 117.0482, mean_absolute_error: 4.4910
batch 2500, time:0.286, lr: 0.000500, loss: 82.8956, mean_absolute_error: 4.4250
batch 2600, time:0.298, lr: 0.000500, loss: 74.9133, mean_absolute_error: 4.0504
batch 2700, time:0.292, lr: 0.000500, loss: 138.0619, mean_absolute_error: 4.9188
batch 2800, time:0.278, lr: 0.000500, loss: 89.8213, mean_absolute_error: 4.4920
003/30:  time: 1820.238 lr: 0.000500 loss: 111.4163  mean_absolute_error: 4.7355,  val_loss: 100.3387,  val_mean_absolute_error: 4.4742
batch 100, time:0.290, lr: 0.000500, loss: 99.0464, mean_absolute_error: 4.3845
batch 200, time:0.292, lr: 0.000500, loss: 114.5547, mean_absolute_error: 4.6047
batch 300, time:0.282, lr: 0.000500, loss: 85.1268, mean_absolute_error: 4.0282
batch 400, time:0.283, lr: 0.000500, loss: 93.9590, mean_absolute_error: 4.3812
batch 500, time:0.279, lr: 0.000500, loss: 68.9105, mean_absolute_error: 3.8154
batch 600, time:0.277, lr: 0.000500, loss: 96.9824, mean_absolute_error: 4.3239
batch 700, time:0.255, lr: 0.000500, loss: 112.0274, mean_absolute_error: 4.4176
batch 800, time:0.255, lr: 0.000500, loss: 80.4252, mean_absolute_error: 4.0503
batch 900, time:0.281, lr: 0.000500, loss: 75.5090, mean_absolute_error: 4.0889
batch 1000, time:0.285, lr: 0.000500, loss: 112.0115, mean_absolute_error: 4.7413
batch 1100, time:0.283, lr: 0.000500, loss: 91.9646, mean_absolute_error: 4.1759
batch 1200, time:0.286, lr: 0.000500, loss: 96.7793, mean_absolute_error: 4.1954
batch 1300, time:0.255, lr: 0.000500, loss: 88.4195, mean_absolute_error: 4.1690
batch 1400, time:0.281, lr: 0.000500, loss: 144.3618, mean_absolute_error: 4.6778
batch 1500, time:0.281, lr: 0.000500, loss: 114.8272, mean_absolute_error: 4.4333
batch 1600, time:0.286, lr: 0.000500, loss: 101.8591, mean_absolute_error: 4.4486
batch 1700, time:0.284, lr: 0.000500, loss: 82.2282, mean_absolute_error: 3.8708
batch 1800, time:0.275, lr: 0.000500, loss: 95.3281, mean_absolute_error: 4.2572
batch 1900, time:0.287, lr: 0.000500, loss: 95.7730, mean_absolute_error: 4.2769
batch 2000, time:0.276, lr: 0.000500, loss: 81.6381, mean_absolute_error: 3.9401
batch 2100, time:0.272, lr: 0.000500, loss: 114.1964, mean_absolute_error: 4.5073
batch 2200, time:0.268, lr: 0.000500, loss: 71.4677, mean_absolute_error: 3.8046
batch 2300, time:0.283, lr: 0.000500, loss: 85.5688, mean_absolute_error: 4.2241
batch 2400, time:0.284, lr: 0.000500, loss: 96.3538, mean_absolute_error: 4.3498
batch 2500, time:0.276, lr: 0.000500, loss: 102.9685, mean_absolute_error: 4.3380
batch 2600, time:0.288, lr: 0.000500, loss: 115.2641, mean_absolute_error: 4.7170
batch 2700, time:0.276, lr: 0.000500, loss: 90.6613, mean_absolute_error: 4.0186
batch 2800, time:0.281, lr: 0.000500, loss: 116.4715, mean_absolute_error: 4.4404
004/30:  time: 1822.392 lr: 0.000500 loss: 96.4949  mean_absolute_error: 4.2956,  val_loss: 94.5568,  val_mean_absolute_error: 4.2504
batch 100, time:0.240, lr: 0.000500, loss: 91.4778, mean_absolute_error: 3.9292
batch 200, time:0.291, lr: 0.000500, loss: 103.8907, mean_absolute_error: 4.2169
batch 300, time:0.268, lr: 0.000500, loss: 75.2814, mean_absolute_error: 3.7481
batch 400, time:0.277, lr: 0.000500, loss: 74.1308, mean_absolute_error: 3.6862
batch 500, time:0.296, lr: 0.000500, loss: 100.0487, mean_absolute_error: 4.1303
batch 600, time:0.275, lr: 0.000500, loss: 84.6671, mean_absolute_error: 4.0386
