
2025-04-10 18:38:17,196 No scheduler. Using constant LR = args.learning_rate
batch 1200, time:1.091, lr: 0.000500, loss: 97.9345, mean_absolute_error: 3.9908
batch 1300, time:1.039, lr: 0.000500, loss: 71.5201, mean_absolute_error: 3.7329
batch 1400, time:1.073, lr: 0.000500, loss: 97.7618, mean_absolute_error: 4.1676
batch 1500, time:1.100, lr: 0.000500, loss: 86.4481, mean_absolute_error: 3.8308
batch 1600, time:1.085, lr: 0.000500, loss: 70.4606, mean_absolute_error: 3.5580
batch 1700, time:1.084, lr: 0.000500, loss: 73.7632, mean_absolute_error: 3.7785
batch 1800, time:1.094, lr: 0.000500, loss: 77.6769, mean_absolute_error: 3.6187
batch 1900, time:1.095, lr: 0.000500, loss: 96.9741, mean_absolute_error: 4.1704
batch 2000, time:1.086, lr: 0.000500, loss: 64.8607, mean_absolute_error: 3.5971
batch 2100, time:1.095, lr: 0.000500, loss: 76.6900, mean_absolute_error: 3.7445
batch 2200, time:1.104, lr: 0.000500, loss: 67.2887, mean_absolute_error: 3.4570
batch 2300, time:1.084, lr: 0.000500, loss: 100.2436, mean_absolute_error: 4.2971
batch 2400, time:1.096, lr: 0.000500, loss: 96.7851, mean_absolute_error: 3.8085
batch 2500, time:1.090, lr: 0.000500, loss: 64.9603, mean_absolute_error: 3.4559
batch 2600, time:1.092, lr: 0.000500, loss: 63.7388, mean_absolute_error: 3.4124
batch 2700, time:1.096, lr: 0.000500, loss: 96.7951, mean_absolute_error: 3.7861
batch 2800, time:1.095, lr: 0.000500, loss: 72.4261, mean_absolute_error: 3.5373
003/30:  time: 5450.944 lr: 0.000500 loss: 87.4364  mean_absolute_error: 3.9642,  val_loss: 79.8957,  val_mean_absolute_error: 3.8781
batch 100, time:1.099, lr: 0.000500, loss: 99.8440, mean_absolute_error: 4.5516
batch 200, time:1.100, lr: 0.000500, loss: 77.4180, mean_absolute_error: 3.6764
batch 300, time:1.098, lr: 0.000500, loss: 71.5346, mean_absolute_error: 3.7105
batch 400, time:1.102, lr: 0.000500, loss: 76.8185, mean_absolute_error: 3.5695
batch 500, time:1.096, lr: 0.000500, loss: 56.1805, mean_absolute_error: 3.1603
batch 600, time:1.087, lr: 0.000500, loss: 79.1946, mean_absolute_error: 3.8643
batch 700, time:1.099, lr: 0.000500, loss: 109.3290, mean_absolute_error: 4.2439
batch 800, time:1.101, lr: 0.000500, loss: 72.4287, mean_absolute_error: 3.4936
batch 900, time:1.086, lr: 0.000500, loss: 68.7042, mean_absolute_error: 3.2820
batch 1000, time:1.097, lr: 0.000500, loss: 74.7815, mean_absolute_error: 3.4974
batch 1100, time:1.091, lr: 0.000500, loss: 70.4007, mean_absolute_error: 3.4082
batch 1200, time:1.103, lr: 0.000500, loss: 74.0636, mean_absolute_error: 3.4488
batch 1300, time:1.083, lr: 0.000500, loss: 63.8198, mean_absolute_error: 3.2270
batch 1400, time:1.095, lr: 0.000500, loss: 80.0925, mean_absolute_error: 3.3000
batch 1500, time:1.091, lr: 0.000500, loss: 80.9457, mean_absolute_error: 3.4523
batch 1600, time:1.086, lr: 0.000500, loss: 74.8293, mean_absolute_error: 3.4794
batch 1700, time:1.079, lr: 0.000500, loss: 62.3338, mean_absolute_error: 3.2081
batch 1800, time:1.085, lr: 0.000500, loss: 63.5857, mean_absolute_error: 3.1456
batch 1900, time:1.099, lr: 0.000500, loss: 68.0676, mean_absolute_error: 3.6837
batch 2000, time:1.093, lr: 0.000500, loss: 71.0367, mean_absolute_error: 3.3950
batch 2100, time:1.092, lr: 0.000500, loss: 79.6314, mean_absolute_error: 3.7239
batch 2200, time:1.090, lr: 0.000500, loss: 57.0836, mean_absolute_error: 3.3495
batch 2300, time:1.065, lr: 0.000500, loss: 68.9072, mean_absolute_error: 3.6790
batch 2400, time:1.013, lr: 0.000500, loss: 62.1195, mean_absolute_error: 3.2742
batch 2500, time:1.084, lr: 0.000500, loss: 71.8129, mean_absolute_error: 3.5027
batch 2600, time:1.099, lr: 0.000500, loss: 85.4596, mean_absolute_error: 3.5930
batch 2700, time:1.070, lr: 0.000500, loss: 90.2012, mean_absolute_error: 3.5535
batch 2800, time:1.092, lr: 0.000500, loss: 100.3953, mean_absolute_error: 3.9129
004/30:  time: 5450.609 lr: 0.000500 loss: 76.9118  mean_absolute_error: 3.5769,  val_loss: 70.9527,  val_mean_absolute_error: 3.3205
batch 100, time:1.094, lr: 0.000500, loss: 80.4060, mean_absolute_error: 3.3446
batch 200, time:1.074, lr: 0.000500, loss: 92.1387, mean_absolute_error: 3.9071
