
2025-04-12 12:52:36,083 No scheduler. Using constant LR = args.learning_rate
batch 100, time:0.957, lr: 0.000500, loss: 479.5164, mean_absolute_error: 10.9344
batch 2200, time:0.187, lr: 0.000500, loss: 80.4773, mean_absolute_error: 4.2441
batch 2300, time:0.143, lr: 0.000500, loss: 118.3103, mean_absolute_error: 5.0754
batch 2400, time:0.151, lr: 0.000500, loss: 92.2216, mean_absolute_error: 4.2301
batch 2500, time:0.179, lr: 0.000500, loss: 93.5051, mean_absolute_error: 4.3065
batch 2600, time:0.182, lr: 0.000500, loss: 121.0571, mean_absolute_error: 4.6936
batch 2700, time:0.179, lr: 0.000500, loss: 105.6871, mean_absolute_error: 4.3879
batch 2800, time:0.172, lr: 0.000500, loss: 116.1645, mean_absolute_error: 4.4049
004/30:  time: 1418.650 lr: 0.000500 loss: 105.2854  mean_absolute_error: 4.5374,  val_loss: 97.0662,  val_mean_absolute_error: 4.2285
batch 100, time:0.161, lr: 0.000500, loss: 102.2511, mean_absolute_error: 4.3706
batch 200, time:0.175, lr: 0.000500, loss: 126.0630, mean_absolute_error: 4.6883
batch 300, time:0.181, lr: 0.000500, loss: 78.4877, mean_absolute_error: 3.9775
batch 400, time:0.176, lr: 0.000500, loss: 88.6903, mean_absolute_error: 4.0439
batch 500, time:0.170, lr: 0.000500, loss: 112.2243, mean_absolute_error: 4.8167
batch 600, time:0.178, lr: 0.000500, loss: 90.1998, mean_absolute_error: 4.0889
batch 700, time:0.109, lr: 0.000500, loss: 77.9825, mean_absolute_error: 4.1317
batch 800, time:0.178, lr: 0.000500, loss: 76.9692, mean_absolute_error: 3.8830
batch 900, time:0.184, lr: 0.000500, loss: 96.4601, mean_absolute_error: 4.0237
batch 1000, time:0.179, lr: 0.000500, loss: 90.1289, mean_absolute_error: 4.1214
batch 1100, time:0.184, lr: 0.000500, loss: 99.2976, mean_absolute_error: 4.5958
batch 1200, time:0.185, lr: 0.000500, loss: 97.2912, mean_absolute_error: 4.3234
batch 1300, time:0.184, lr: 0.000500, loss: 101.7108, mean_absolute_error: 4.4442
batch 1400, time:0.172, lr: 0.000500, loss: 85.7235, mean_absolute_error: 4.4173
batch 1500, time:0.186, lr: 0.000500, loss: 72.1509, mean_absolute_error: 4.0945
batch 1600, time:0.184, lr: 0.000500, loss: 100.8372, mean_absolute_error: 4.1360
batch 1700, time:0.187, lr: 0.000500, loss: 117.8641, mean_absolute_error: 4.6346
batch 1800, time:0.120, lr: 0.000500, loss: 118.1440, mean_absolute_error: 5.0146
batch 1900, time:0.173, lr: 0.000500, loss: 103.8638, mean_absolute_error: 4.3476
batch 2000, time:0.153, lr: 0.000500, loss: 86.9305, mean_absolute_error: 4.0272
batch 2100, time:0.185, lr: 0.000500, loss: 122.7751, mean_absolute_error: 4.4653
batch 2200, time:0.195, lr: 0.000500, loss: 66.0974, mean_absolute_error: 3.7227
batch 2300, time:0.186, lr: 0.000500, loss: 145.9104, mean_absolute_error: 4.8552
batch 2400, time:0.181, lr: 0.000500, loss: 86.5979, mean_absolute_error: 3.9803
batch 2500, time:0.179, lr: 0.000500, loss: 122.1221, mean_absolute_error: 4.8139
batch 2600, time:0.176, lr: 0.000500, loss: 94.1718, mean_absolute_error: 4.5169
batch 2700, time:0.182, lr: 0.000500, loss: 70.1002, mean_absolute_error: 3.7775
batch 2800, time:0.174, lr: 0.000500, loss: 82.2663, mean_absolute_error: 4.1014
005/30:  time: 1410.341 lr: 0.000500 loss: 96.8304  mean_absolute_error: 4.2918,  val_loss: 122.9083,  val_mean_absolute_error: 4.8067
batch 100, time:0.308, lr: 0.000500, loss: 97.7847, mean_absolute_error: 4.2828
batch 200, time:0.328, lr: 0.000500, loss: 101.3768, mean_absolute_error: 4.2885
batch 300, time:0.321, lr: 0.000500, loss: 96.7523, mean_absolute_error: 4.2026
batch 400, time:0.294, lr: 0.000500, loss: 115.6825, mean_absolute_error: 4.2030
batch 500, time:0.326, lr: 0.000500, loss: 73.8789, mean_absolute_error: 4.0243
batch 600, time:0.322, lr: 0.000500, loss: 109.0551, mean_absolute_error: 4.3568
batch 700, time:0.315, lr: 0.000500, loss: 99.3787, mean_absolute_error: 4.2246
batch 800, time:0.311, lr: 0.000500, loss: 85.7721, mean_absolute_error: 3.9605
batch 900, time:0.321, lr: 0.000500, loss: 84.7966, mean_absolute_error: 3.7209
batch 1000, time:0.308, lr: 0.000500, loss: 67.4275, mean_absolute_error: 3.5552
batch 1100, time:0.339, lr: 0.000500, loss: 71.3669, mean_absolute_error: 3.8548
batch 1200, time:0.296, lr: 0.000500, loss: 90.4327, mean_absolute_error: 3.9015
batch 1300, time:0.316, lr: 0.000500, loss: 102.6453, mean_absolute_error: 4.0166
batch 1400, time:0.322, lr: 0.000500, loss: 89.3798, mean_absolute_error: 4.0074
batch 1500, time:0.314, lr: 0.000500, loss: 77.2605, mean_absolute_error: 3.7573
batch 1600, time:0.322, lr: 0.000500, loss: 96.5971, mean_absolute_error: 3.8880
batch 1700, time:0.318, lr: 0.000500, loss: 67.1543, mean_absolute_error: 3.7350
batch 1800, time:0.276, lr: 0.000500, loss: 98.2092, mean_absolute_error: 4.5246
batch 1900, time:0.328, lr: 0.000500, loss: 75.0266, mean_absolute_error: 3.6647
batch 2000, time:0.322, lr: 0.000500, loss: 88.1539, mean_absolute_error: 4.1969
batch 2100, time:0.334, lr: 0.000500, loss: 75.1459, mean_absolute_error: 3.7400
batch 2200, time:0.326, lr: 0.000500, loss: 69.7188, mean_absolute_error: 3.6118
batch 2300, time:0.310, lr: 0.000500, loss: 127.7652, mean_absolute_error: 5.1108
batch 2400, time:0.319, lr: 0.000500, loss: 115.7942, mean_absolute_error: 4.2919
batch 2500, time:0.326, lr: 0.000500, loss: 80.5317, mean_absolute_error: 4.0383
batch 2600, time:0.321, lr: 0.000500, loss: 89.7810, mean_absolute_error: 3.8157
batch 2700, time:0.316, lr: 0.000500, loss: 80.6961, mean_absolute_error: 3.7261
batch 2800, time:0.323, lr: 0.000500, loss: 95.2924, mean_absolute_error: 4.1287
006/30:  time: 1401.895 lr: 0.000500 loss: 89.5384  mean_absolute_error: 4.0509,  val_loss: 83.0022,  val_mean_absolute_error: 3.8417
batch 100, time:0.171, lr: 0.000500, loss: 100.5462, mean_absolute_error: 3.9861
batch 200, time:0.177, lr: 0.000500, loss: 77.1959, mean_absolute_error: 3.6196
batch 300, time:0.185, lr: 0.000500, loss: 70.7024, mean_absolute_error: 3.6307
batch 400, time:0.178, lr: 0.000500, loss: 86.6749, mean_absolute_error: 3.8787
batch 500, time:0.191, lr: 0.000500, loss: 92.0707, mean_absolute_error: 4.0352
batch 600, time:0.182, lr: 0.000500, loss: 111.3631, mean_absolute_error: 4.4505
batch 700, time:0.175, lr: 0.000500, loss: 72.6940, mean_absolute_error: 3.5617
batch 800, time:0.166, lr: 0.000500, loss: 58.4865, mean_absolute_error: 3.4680
batch 900, time:0.169, lr: 0.000500, loss: 89.2064, mean_absolute_error: 3.9277
batch 1000, time:0.156, lr: 0.000500, loss: 102.3374, mean_absolute_error: 4.2519
batch 1100, time:0.192, lr: 0.000500, loss: 81.0806, mean_absolute_error: 3.9262
batch 1200, time:0.185, lr: 0.000500, loss: 74.8692, mean_absolute_error: 3.9527
batch 1300, time:0.195, lr: 0.000500, loss: 81.2706, mean_absolute_error: 3.8411
batch 1400, time:0.185, lr: 0.000500, loss: 73.4856, mean_absolute_error: 3.5778
batch 1500, time:0.176, lr: 0.000500, loss: 71.2036, mean_absolute_error: 3.5007
batch 1600, time:0.181, lr: 0.000500, loss: 83.9469, mean_absolute_error: 3.8951
batch 1700, time:0.170, lr: 0.000500, loss: 75.7007, mean_absolute_error: 3.6564
batch 1800, time:0.175, lr: 0.000500, loss: 112.2263, mean_absolute_error: 4.2759
batch 1900, time:0.171, lr: 0.000500, loss: 82.5823, mean_absolute_error: 3.5648
batch 2000, time:0.187, lr: 0.000500, loss: 72.2282, mean_absolute_error: 3.5637
batch 2100, time:0.175, lr: 0.000500, loss: 77.5797, mean_absolute_error: 3.7441
batch 2200, time:0.144, lr: 0.000500, loss: 81.3905, mean_absolute_error: 3.6555
batch 2300, time:0.192, lr: 0.000500, loss: 87.8861, mean_absolute_error: 3.8163
batch 2400, time:0.177, lr: 0.000500, loss: 84.9943, mean_absolute_error: 3.8541
batch 2500, time:0.175, lr: 0.000500, loss: 84.9735, mean_absolute_error: 3.5768
batch 2600, time:0.177, lr: 0.000500, loss: 104.3659, mean_absolute_error: 4.4467
batch 2700, time:0.177, lr: 0.000500, loss: 97.0350, mean_absolute_error: 3.8851
batch 2800, time:0.184, lr: 0.000500, loss: 86.5488, mean_absolute_error: 3.7986
007/30:  time: 1402.716 lr: 0.000500 loss: 85.7152  mean_absolute_error: 3.9138,  val_loss: 80.5525,  val_mean_absolute_error: 3.8219
batch 100, time:0.177, lr: 0.000500, loss: 67.2102, mean_absolute_error: 3.6451
batch 200, time:0.172, lr: 0.000500, loss: 81.1510, mean_absolute_error: 4.0556
batch 300, time:0.178, lr: 0.000500, loss: 100.5802, mean_absolute_error: 4.1165
batch 400, time:0.177, lr: 0.000500, loss: 80.3068, mean_absolute_error: 3.8961
batch 500, time:0.187, lr: 0.000500, loss: 69.9950, mean_absolute_error: 3.3309
batch 600, time:0.175, lr: 0.000500, loss: 68.0741, mean_absolute_error: 3.6874
batch 700, time:0.156, lr: 0.000500, loss: 113.0295, mean_absolute_error: 4.4022
batch 800, time:0.169, lr: 0.000500, loss: 63.8498, mean_absolute_error: 3.3656
batch 900, time:0.163, lr: 0.000500, loss: 69.2835, mean_absolute_error: 3.5817
batch 1000, time:0.178, lr: 0.000500, loss: 89.6069, mean_absolute_error: 3.7833
batch 1100, time:0.181, lr: 0.000500, loss: 86.7309, mean_absolute_error: 3.6322
batch 1200, time:0.184, lr: 0.000500, loss: 71.6558, mean_absolute_error: 3.4145
batch 1300, time:0.175, lr: 0.000500, loss: 76.9001, mean_absolute_error: 3.5294
batch 1400, time:0.168, lr: 0.000500, loss: 68.3416, mean_absolute_error: 3.5483
batch 1500, time:0.184, lr: 0.000500, loss: 99.6706, mean_absolute_error: 3.6851
batch 1600, time:0.192, lr: 0.000500, loss: 82.1720, mean_absolute_error: 3.6368
batch 1700, time:0.193, lr: 0.000500, loss: 109.3562, mean_absolute_error: 4.5165
batch 1800, time:0.149, lr: 0.000500, loss: 67.7391, mean_absolute_error: 3.5596
batch 1900, time:0.189, lr: 0.000500, loss: 92.1218, mean_absolute_error: 4.2872
batch 2000, time:0.187, lr: 0.000500, loss: 70.6191, mean_absolute_error: 3.5848
batch 2100, time:0.174, lr: 0.000500, loss: 85.7931, mean_absolute_error: 3.8196
batch 2200, time:0.177, lr: 0.000500, loss: 92.6459, mean_absolute_error: 4.0686
batch 2300, time:0.165, lr: 0.000500, loss: 70.8117, mean_absolute_error: 3.6821
batch 2400, time:0.167, lr: 0.000500, loss: 87.0037, mean_absolute_error: 3.6805
batch 2500, time:0.181, lr: 0.000500, loss: 85.6378, mean_absolute_error: 3.7727
batch 2600, time:0.192, lr: 0.000500, loss: 92.5209, mean_absolute_error: 3.8572
batch 2700, time:0.177, lr: 0.000500, loss: 70.0478, mean_absolute_error: 3.6126
batch 2800, time:0.187, lr: 0.000500, loss: 67.4279, mean_absolute_error: 3.3644
008/30:  time: 1403.523 lr: 0.000500 loss: 81.0882  mean_absolute_error: 3.7412,  val_loss: 78.7615,  val_mean_absolute_error: 3.6614
batch 100, time:0.189, lr: 0.000500, loss: 68.5940, mean_absolute_error: 3.4941
batch 200, time:0.188, lr: 0.000500, loss: 65.5535, mean_absolute_error: 3.4089
batch 300, time:0.170, lr: 0.000500, loss: 67.9965, mean_absolute_error: 3.7181
batch 400, time:0.185, lr: 0.000500, loss: 68.6133, mean_absolute_error: 3.4280
batch 500, time:0.190, lr: 0.000500, loss: 90.5234, mean_absolute_error: 3.8111
batch 600, time:0.190, lr: 0.000500, loss: 83.9010, mean_absolute_error: 3.7903
batch 700, time:0.169, lr: 0.000500, loss: 87.9652, mean_absolute_error: 3.6827
batch 800, time:0.185, lr: 0.000500, loss: 90.6451, mean_absolute_error: 3.8516
batch 900, time:0.174, lr: 0.000500, loss: 81.7586, mean_absolute_error: 3.8757
batch 1000, time:0.190, lr: 0.000500, loss: 77.4189, mean_absolute_error: 3.8827
batch 1100, time:0.178, lr: 0.000500, loss: 81.9203, mean_absolute_error: 4.0673
batch 1200, time:0.180, lr: 0.000500, loss: 87.8235, mean_absolute_error: 3.6147
batch 1300, time:0.179, lr: 0.000500, loss: 105.5558, mean_absolute_error: 4.1885
batch 1400, time:0.184, lr: 0.000500, loss: 90.2677, mean_absolute_error: 3.9209
batch 1500, time:0.180, lr: 0.000500, loss: 78.1002, mean_absolute_error: 3.5448
batch 1600, time:0.165, lr: 0.000500, loss: 74.8811, mean_absolute_error: 3.4261
batch 1700, time:0.183, lr: 0.000500, loss: 105.8651, mean_absolute_error: 3.8541
batch 1800, time:0.174, lr: 0.000500, loss: 60.4578, mean_absolute_error: 3.4699
batch 1900, time:0.180, lr: 0.000500, loss: 70.5544, mean_absolute_error: 3.4114
batch 2000, time:0.185, lr: 0.000500, loss: 84.4778, mean_absolute_error: 3.8110
batch 2100, time:0.179, lr: 0.000500, loss: 72.2111, mean_absolute_error: 3.3532
batch 2200, time:0.165, lr: 0.000500, loss: 71.8136, mean_absolute_error: 3.4212
batch 2300, time:0.162, lr: 0.000500, loss: 81.2653, mean_absolute_error: 3.5709
batch 2400, time:0.185, lr: 0.000500, loss: 83.2948, mean_absolute_error: 3.7068
batch 2500, time:0.176, lr: 0.000500, loss: 110.9519, mean_absolute_error: 3.6511
batch 2600, time:0.189, lr: 0.000500, loss: 76.5105, mean_absolute_error: 3.5351
batch 2700, time:0.178, lr: 0.000500, loss: 74.5044, mean_absolute_error: 3.5896
batch 2800, time:0.180, lr: 0.000500, loss: 88.3723, mean_absolute_error: 3.8704
009/30:  time: 1398.033 lr: 0.000500 loss: 78.3711  mean_absolute_error: 3.6341,  val_loss: 75.5037,  val_mean_absolute_error: 3.5019
batch 100, time:0.181, lr: 0.000500, loss: 75.9510, mean_absolute_error: 3.5604
batch 200, time:0.182, lr: 0.000500, loss: 87.2878, mean_absolute_error: 3.7558
batch 300, time:0.192, lr: 0.000500, loss: 81.4979, mean_absolute_error: 3.6397
batch 400, time:0.189, lr: 0.000500, loss: 75.8059, mean_absolute_error: 4.0875
batch 500, time:0.169, lr: 0.000500, loss: 74.2102, mean_absolute_error: 3.3898
batch 600, time:0.177, lr: 0.000500, loss: 88.6490, mean_absolute_error: 3.7363
batch 700, time:0.179, lr: 0.000500, loss: 70.5786, mean_absolute_error: 3.4399
batch 800, time:0.179, lr: 0.000500, loss: 74.5559, mean_absolute_error: 3.4632
batch 900, time:0.184, lr: 0.000500, loss: 64.5796, mean_absolute_error: 3.5862
batch 1000, time:0.157, lr: 0.000500, loss: 85.4633, mean_absolute_error: 3.6665
batch 1100, time:0.171, lr: 0.000500, loss: 73.8297, mean_absolute_error: 3.2789
batch 1200, time:0.185, lr: 0.000500, loss: 67.0297, mean_absolute_error: 3.2227
batch 1300, time:0.169, lr: 0.000500, loss: 79.1216, mean_absolute_error: 3.5815
batch 1400, time:0.186, lr: 0.000500, loss: 80.5396, mean_absolute_error: 3.4969
batch 1500, time:0.167, lr: 0.000500, loss: 79.6184, mean_absolute_error: 3.5083
batch 1600, time:0.181, lr: 0.000500, loss: 63.4911, mean_absolute_error: 3.4505
batch 1700, time:0.178, lr: 0.000500, loss: 81.4476, mean_absolute_error: 3.7289
batch 1800, time:0.173, lr: 0.000500, loss: 74.1804, mean_absolute_error: 3.4555
batch 1900, time:0.160, lr: 0.000500, loss: 67.9888, mean_absolute_error: 3.3252
batch 2000, time:0.172, lr: 0.000500, loss: 68.7722, mean_absolute_error: 3.5543
batch 2100, time:0.177, lr: 0.000500, loss: 59.0146, mean_absolute_error: 3.3024
batch 2200, time:0.181, lr: 0.000500, loss: 88.0184, mean_absolute_error: 3.5275
batch 2300, time:0.177, lr: 0.000500, loss: 71.0603, mean_absolute_error: 3.5706
batch 2400, time:0.175, lr: 0.000500, loss: 66.0341, mean_absolute_error: 3.4143
batch 2500, time:0.171, lr: 0.000500, loss: 69.0897, mean_absolute_error: 3.4782
batch 2600, time:0.191, lr: 0.000500, loss: 71.8230, mean_absolute_error: 3.5604
batch 2700, time:0.167, lr: 0.000500, loss: 61.8073, mean_absolute_error: 3.3856
batch 2800, time:0.187, lr: 0.000500, loss: 76.6159, mean_absolute_error: 3.5901
010/30:  time: 1388.401 lr: 0.000500 loss: 76.3044  mean_absolute_error: 3.5560,  val_loss: 72.7460,  val_mean_absolute_error: 3.5051
batch 100, time:0.338, lr: 0.000500, loss: 75.9280, mean_absolute_error: 3.5392
batch 200, time:0.321, lr: 0.000500, loss: 83.2194, mean_absolute_error: 3.4776
batch 300, time:0.308, lr: 0.000500, loss: 52.6324, mean_absolute_error: 3.1520
batch 400, time:0.278, lr: 0.000500, loss: 76.4432, mean_absolute_error: 3.5251
batch 500, time:0.306, lr: 0.000500, loss: 68.1727, mean_absolute_error: 3.5186
batch 600, time:0.311, lr: 0.000500, loss: 84.3107, mean_absolute_error: 3.7254
batch 700, time:0.318, lr: 0.000500, loss: 69.5477, mean_absolute_error: 3.2962
batch 800, time:0.340, lr: 0.000500, loss: 77.6018, mean_absolute_error: 3.6135
batch 900, time:0.323, lr: 0.000500, loss: 78.1505, mean_absolute_error: 3.7285
batch 1000, time:0.326, lr: 0.000500, loss: 75.4180, mean_absolute_error: 3.7417
batch 1100, time:0.323, lr: 0.000500, loss: 70.3316, mean_absolute_error: 3.4073
batch 1200, time:0.320, lr: 0.000500, loss: 86.5498, mean_absolute_error: 3.4324
batch 1300, time:0.329, lr: 0.000500, loss: 64.9108, mean_absolute_error: 3.2610
